"","Estimate","Std..Error","t.value","Pr...t..","Estimate.1","Std..Error.1","t.value.1","Pr...t...1","Estimate.2","Std..Error.2","t.value.2","Pr...t...2","Estimate.3","Std..Error.3","t.value.3","Pr...t...3","Estimate.4","Std..Error.4","t.value.4","Pr...t...4","Estimate.5","Std..Error.5","t.value.5","Pr...t...5","Estimate.6","Std..Error.6","t.value.6","Pr...t...6","Estimate.7","Std..Error.7","t.value.7","Pr...t...7","Estimate.8","Std..Error.8","t.value.8","Pr...t...8","Estimate.9","Std..Error.9","t.value.9","Pr...t...9","Estimate.10","Std..Error.10","t.value.10","Pr...t...10","Estimate.11","Std..Error.11","t.value.11","Pr...t...11","Estimate.12","Std..Error.12","t.value.12","Pr...t...12","Estimate.13","Std..Error.13","t.value.13","Pr...t...13","Estimate.14","Std..Error.14","t.value.14","Pr...t...14","Estimate.15","Std..Error.15","t.value.15","Pr...t...15","Estimate.16","Std..Error.16","t.value.16","Pr...t...16","Estimate.17","Std..Error.17","t.value.17","Pr...t...17","Estimate.18","Std..Error.18","t.value.18","Pr...t...18","Estimate.19","Std..Error.19","t.value.19","Pr...t...19","Estimate.20","Std..Error.20","t.value.20","Pr...t...20","Estimate.21","Std..Error.21","t.value.21","Pr...t...21","Estimate.22","Std..Error.22","t.value.22","Pr...t...22","Estimate.23","Std..Error.23","t.value.23","Pr...t...23","Estimate.24","Std..Error.24","t.value.24","Pr...t...24","Estimate.25","Std..Error.25","t.value.25","Pr...t...25","Estimate.26","Std..Error.26","t.value.26","Pr...t...26","Estimate.27","Std..Error.27","t.value.27","Pr...t...27","Estimate.28","Std..Error.28","t.value.28","Pr...t...28","Estimate.29","Std..Error.29","t.value.29","Pr...t...29"
"(Intercept)",-0.424066678461193,2.3315089176557,-0.1818850767629,0.855679116200616,2.07037836415305,2.16867104161853,0.954676077847141,0.339780340433119,4.85925242870281,2.53850448824099,1.9142185689299,0.0556401820230962,2.64586407270971,2.84334967292348,0.930544736690538,0.352126890200551,0.0153754159635327,3.09577455908628,0.0049665812771815,0.996037424383438,3.13668102032238,2.42802512129012,1.29186514291735,0.196454060589754,-2.17006602497637,2.59992541091904,-0.834664723788857,0.403940041567118,-2.69911903941553,2.55902905444311,-1.05474341322119,0.291585546100736,-11.4225337596803,2.50264075124509,-4.56419234522473,5.11510460639933e-06,4.18500160698701,2.75628270824471,1.51834991181008,0.128979376598308,0.113225305131161,2.72245857943449,0.0415893582317349,0.966827453182514,0.353670185525837,2.82342852094946,0.12526266661318,0.900319841759206,5.52592338330926,3.28671653547513,1.68128992070514,0.0927591322237433,1.4875766089835,2.50955323228227,0.592765512939785,0.553360633212779,-5.87780065020532,3.51445860097237,-1.67246262299947,0.094485742902292,0.0429054379499366,2.8744006389612,0.0149267424200972,0.988091125725897,-0.922945501430664,2.01356030678237,-0.458364965937134,0.64670700864436,-1.90525517060465,2.00203480686495,-0.951659363799048,0.341308445883206,1.9531382470207,2.37576607143456,0.822108822288776,0.411047929261698,-2.79225163486122,2.69181000491597,-1.03731378877477,0.299631823299171,-0.544202407636042,3.16221996097352,-0.1720950516891,0.863368659683207,0.178926830423046,2.64041503289717,0.0677646613103546,0.94597525372269,1.23262648176585,1.9082444845361,0.645947881288129,0.518338036804784,1.02598948831116,1.61980865557762,0.633401658139245,0.526495743855311,-1.6540283677315,3.22155364157953,-0.513425679580032,0.607672662477133,-0.841714148886512,2.75457140848549,-0.305569914177429,0.759942827101508,-0.834946297117592,2.95261778463932,-0.282781706952153,0.777354021306397,2.07893313276625,2.53909359608071,0.818769790910914,0.412950582456024,1.14859464685925,2.45795194827688,0.467297437472062,0.64030421328502,0.824659543228543,1.9390459392558,0.425291390231344,0.670639659850426
"app_year",0.000219900382033926,0.00115659038574142,0.190128142810872,0.849215207815057,-0.00101574713888229,0.00107561412367454,-0.944341578011518,0.345033495282702,-0.00239991070254434,0.00125914666213143,-1.90598186432221,0.0567007300140509,-0.00128922099561746,0.00141059253795916,-0.913957050618388,0.360776472669894,1.38959829702306e-05,0.00153565855877299,0.00904887540973542,0.992780444117375,-0.00154154725978691,0.00120442853941243,-1.27989931269724,0.200630482867332,0.00109003274982677,0.00129003857342336,0.844961361840645,0.39816640938972,0.00135479883832955,0.00126955293449226,1.06714639580695,0.285949059322988,0.00568328057508402,0.00124173115666504,4.57690100194297,4.81513036047173e-06,-0.0020633912733055,0.00136727260462541,-1.50912939111422,0.131318852373661,-4.32692370844161e-05,0.00135063007084881,-0.032036334758357,0.974444150067362,-0.000152729628487651,0.00140054581489556,-0.109050076665318,0.91316645149374,-0.00272168995026962,0.00163056732059772,-1.66916748292976,0.0951368360827772,-0.000721180042079052,0.00124475459915933,-0.579375278119971,0.562357930387184,0.00295224576718237,0.00174338858525847,1.69339514560644,0.0904326578200294,-4.19893533552941e-06,0.00142608315995197,-0.00294438322634063,0.997650824250991,0.000472062440135549,0.000999031671716744,0.472519994610735,0.63657301568921,0.000958326155919233,0.000993217859966728,0.964870039641993,0.33464914898748,-0.00095558067670483,0.0011785380683001,-0.810818676466801,0.417502259303214,0.0014101984120611,0.0013356213237814,1.05583700031725,0.29108558770638,0.000292328673085766,0.00156879388252422,0.186339758423461,0.852184687460251,-7.53260814664424e-05,0.00130982494090158,-0.05750851057592,0.954142059257114,-0.000605884370344158,0.000946539415732908,-0.640104743947742,0.522129168733904,-0.000498947993381235,0.000803623929473664,-0.620872494063266,0.534707318190284,0.000845186214252943,0.00159799269508624,0.52890492982343,0.596891144296515,0.000437843393864186,0.00136638230019829,0.320439889920008,0.74864615078787,0.00043933228155705,0.00146461931261987,0.299963463387073,0.764215510606139,-0.00101863234948199,0.00125961533391836,-0.808685256564216,0.418728565592479,-0.000558756810519588,0.00121936324459559,-0.458236553378237,0.646799247290538,-0.000399084059928852,0.000961839485200815,-0.414917526332921,0.678217248711442
"US",-1.43411071348714,2.72320121582245,-0.526626789513245,0.598472428560043,-0.145164532624941,2.46939337596845,-0.0587855033700373,0.953124930567294,11.4643779123508,3.10878277056662,3.6877385003846,0.000228274184445561,-4.67298304966014,3.19309704211623,-1.46346415032946,0.143393275376376,-2.64741099345152,3.40999981636129,-0.776366902059395,0.43756326204969,-3.67001526395421,2.84458439320346,-1.29017626361269,0.197039636925338,-0.664828120831377,2.97062616092833,-0.223800668551177,0.82292009848931,3.11217707443637,3.02530464486295,1.02871526664957,0.303655337870391,10.7812666574686,2.89710224924717,3.72139666809142,0.000199952741339395,1.25948308808909,3.29725011906763,0.381979844600094,0.70248996540297,-0.371508806549248,3.09090746436823,-0.120194088898479,0.904333461096047,-0.637712375038735,3.42113667378982,-0.186403653477047,0.852134586585133,-0.507211628186716,3.90405073330575,-0.129919322989237,0.896634650968367,1.6576990237014,2.93328164151678,0.565134626092098,0.572003519465413,2.00480137111527,3.93869920259754,0.509000882777015,0.610770492096283,-0.612603039254517,3.20453495990024,-0.191167531925939,0.84840086722865,0.270779058301216,2.2943866465121,0.11801805886242,0.906057335343228,-1.13172383515216,2.23765468321918,-0.505763397560527,0.613041505032979,1.69087312414288,2.76369429390647,0.611816266318238,0.540682718420568,-0.137612986962912,3.1175069456402,-0.0441419985143455,0.964792697666494,-2.4862173153334,3.72794417568853,-0.666913772890445,0.504853090873114,1.30007187075952,3.05283787902672,0.425856832978632,0.670227584951451,-4.13896692253126,2.20276564958926,-1.87898650194724,0.0602952118903663,-1.5879408855377,1.72750971620414,-0.919208077756511,0.358024033869713,-3.93099501115505,3.50751175738641,-1.12073608958739,0.262445478077545,0.792414634129663,2.94758457751833,0.268835249096338,0.788065793704686,-2.0145795198951,3.33373001312156,-0.604301941658658,0.545665971933455,2.19817799566326,3.01378690204672,0.729374062303621,0.465801608849282,-2.8490297067064,2.81076528469176,-1.01361352448141,0.310808444795731,-2.6479369297666,2.24623656407301,-1.17883261813048,0.238512002875218
"JP",0.353173478144822,3.43781708021961,0.102731899313928,0.918179219916557,-0.529210466239145,4.07867873737296,-0.129750465853068,0.896768242871629,1.99807911459769,3.9492982691537,0.505932694474823,0.612922655201316,-9.11659866579217,4.33213184951833,-2.10441394271178,0.0353842216953017,-18.2136339200552,5.00751228934761,-3.63726195116899,0.00027788536135535,-4.31263786283296,3.71450203412595,-1.16102719105059,0.245677449994462,-0.894180412394314,4.66179460686781,-0.191810340823896,0.847897320241577,-2.23178014459154,3.89096424498995,-0.57358022435318,0.566273590094606,12.5602675372685,3.52426246863107,3.56394214365857,0.000368192822586671,-2.46040085626628,4.17380332533913,-0.589486534099296,0.555557339548954,0.444370775624039,4.1844089524621,0.106196784461655,0.915429804588442,9.42274898683355,5.16726078809427,1.82354817634601,0.0682705856055081,1.83546352518715,5.41277695513469,0.339098311347558,0.734547645398364,-2.14312515132133,3.38283682260196,-0.633528976923255,0.526412631403918,1.42293630573698,5.78267190427014,0.246069002235149,0.805637311539768,4.29105663615115,4.27053152600929,1.00480621908932,0.315031056768586,-6.24416806516718,3.20274244232119,-1.94963166024731,0.0512669811177716,-4.63706319768718,3.17512620947169,-1.46043429198323,0.14422358838269,1.33691613256016,4.16686400903492,0.320844675914874,0.748339376831433,2.12205325976842,4.14957630708023,0.511390345117323,0.60909674315905,4.73682541564141,5.05574523130882,0.936919326216752,0.348838109195015,13.9061164064382,4.42240436800772,3.14446967062463,0.00167207863706991,-0.445360226719542,2.75196480265318,-0.161833547540349,0.87144243277555,0.979244122189099,2.41305415178156,0.40581108445748,0.684896015716643,-11.0965496414911,4.8042007531845,-2.30975977307685,0.0209355452797444,3.50585392894817,4.01802757660331,0.872531077029563,0.382953954235328,0.675623878109888,4.81227036707184,0.140396076399379,0.888351813248194,3.40358760622677,4.37840700502295,0.777357518915473,0.436978794336499,-0.630692567440368,4.17191926685836,-0.151175640538055,0.879842293828085,0.161160678617569,2.88469008467527,0.0558675885058587,0.955449168187294
"KR",0.122577505855681,4.95912071559119,0.0247175886383052,0.980281055101389,-0.779678092927244,5.01689254006334,-0.155410562753931,0.87650293275528,-3.17629063521917,6.29934337545531,-0.504225670185758,0.614121486277946,-3.11195388479063,5.79546552641526,-0.536963574471558,0.591312866445228,3.90743571977422,6.68244488638206,0.584731454760975,0.55875048635798,-0.471142142057213,5.3724827007091,-0.0876954228247265,0.930121710778938,2.98357220374359,5.96232215571064,0.500404393762246,0.616808880196058,3.85623050822018,5.92278982272893,0.651083462969046,0.515017770925959,11.8731862734515,4.71408481555491,2.51866199654999,0.0118061945130851,4.28322499725455,7.68065160450957,0.557664273528528,0.577094651495106,-4.41053257580364,6.77884864999814,-0.650631516283352,0.515309520265204,-12.5857181206568,6.51629490905811,-1.93142242582694,0.0534783029092582,24.365861888666,9.03367321754763,2.69722639970373,0.00701168956043106,0.272296377017739,4.92353841130474,0.0553050173006736,0.955897323173634,6.36125958424176,7.81453031155056,0.814029676849454,0.415660547834542,2.49635413513576,6.47168062083366,0.385735063485595,0.699706691419686,-0.564128480637983,4.79688362513738,-0.117603120009364,0.906386104855958,3.04498987212219,4.64570806562493,0.65544150194306,0.51220889559467,-4.64487567883862,6.14856610512714,-0.755440471716709,0.450014660546279,-3.79184803780859,6.25606161750211,-0.606107847019989,0.544466277450625,-1.93524315268064,8.43334422611411,-0.229475176251919,0.818507505227132,-7.71402913413422,6.3491978057144,-1.21496122347794,0.22442912407871,-0.836711698054933,3.71649443836846,-0.225134656308607,0.821882257787968,-2.56413423282904,3.3457422686231,-0.766387254892852,0.443476338297956,-2.32406570483884,6.48161697989484,-0.358562641397633,0.71993502833046,-1.48904002220601,5.45501016658082,-0.272967414676577,0.784887743531701,3.7483644545417,6.8805210662401,0.544779155307495,0.585925847458006,-2.65212451237766,6.18080220029237,-0.429090662738278,0.667872792716508,-11.0147486847014,5.82169783490679,-1.89201655548957,0.0585373161544967,-3.23202616279598,4.03539334194656,-0.800919734192984,0.423210116140956
"FR",0.85865374389712,4.57868437656156,0.187532852950642,0.851249266436738,1.7126731325056,5.17612386245623,0.330879472365038,0.740747187121936,1.12420358499017,6.21615156877766,0.180852022759032,0.856489891791925,-4.95294226976077,5.83154932204482,-0.849335570401046,0.395728787260294,-2.35456758941662,6.0242406001455,-0.390848863068277,0.695922957557684,-1.96803987354782,4.55916883014626,-0.431666373163173,0.665999561619898,-0.795455550447296,5.51518452235185,-0.144230088263319,0.88532367028378,0.989663726642428,5.01118771408466,0.197490851093212,0.843450190792477,5.30624373308543,5.22687038771433,1.01518563489878,0.310058653005543,12.2930022663682,8.21361936962441,1.49666081579458,0.134534613151028,-0.691635648048579,6.84086655786548,-0.101103514035565,0.919471697406816,2.28518692507214,6.4408935518859,0.354793462531769,0.722756909156474,-0.980282851242444,7.43770066336165,-0.131799180366501,0.895147594161873,-5.08626689466398,4.72724740445257,-1.0759468374499,0.281994687357544,3.50572888355212,6.84524118646925,0.512141031711457,0.60857133067789,2.1644708319528,6.40344458589291,0.33801664134351,0.735362580366663,-0.145299746620963,3.83318199847919,-0.0379057781964464,0.969764078542495,-1.3405861268441,5.39025740898005,-0.248705400341497,0.803597260637247,4.37815804216989,5.62061993794623,0.778945755184734,0.436042667955378,-3.09327607191984,5.38309653133219,-0.574627643014665,0.565564891899305,-7.45291663125218,7.94092105286422,-0.938545614751323,0.348002208525115,0.0600257418392132,5.46534700828036,0.0109829699282169,0.99123740249733,1.01299489096782,3.96561511053286,0.255444581164033,0.798388577151945,2.18862291033376,3.23874388765232,0.675762884085358,0.499217483647704,-2.74148431938395,6.24547061547643,-0.438955602895718,0.660709655840521,-1.34588283015065,6.22907265465645,-0.216064718581272,0.8289447121587,-6.08909028807989,7.00448073620971,-0.869313589029133,0.384710720875444,-0.196399750548321,6.01704399729615,-0.0326405707913347,0.973962311798434,1.27674568070586,5.0440073724502,0.253121295515805,0.800183233646249,0.355236301222813,3.85596600477687,0.0921264089939426,0.926600709870755
"DE",-0.127360370115811,4.65560779852806,-0.0273563357626641,0.978176442266025,6.20826499275025,5.2414032461042,1.18446620136787,0.236275910837934,-1.08583175636918,5.32773267817237,-0.203807477206546,0.838510924144091,-4.32661942424298,6.0840917870873,-0.711136448241243,0.477027580378114,-22.4158441344503,7.61177567597119,-2.944890271164,0.00324320943207097,-2.41679017485667,5.60272249280334,-0.431359964367505,0.666222293949704,-0.215154244803024,5.78579963599508,-0.0371866048496544,0.970337467346138,0.539722650203026,5.87641182397694,0.0918456136788864,0.926823796722448,10.6083682468863,4.86369784235493,2.18113225589481,0.0292126827783031,1.47415692577336,6.11344967941465,0.241133403082906,0.809460038786198,1.42967689534274,5.80590793045826,0.246245188946683,0.805500936423594,-2.73217807694701,6.44098914780582,-0.424186101583132,0.671445441708094,0.107633260264168,6.73800320891608,0.0159740589202662,0.987255622978225,3.25831964782111,5.08175553151544,0.641179928395619,0.521430500955199,0.613861193673643,7.58929272689863,0.0808851648979019,0.935536000240997,2.31741296455164,5.68727942433748,0.407473027373119,0.683675269628701,-0.633702801972429,3.93357061823985,-0.161101163160506,0.872019197281839,-8.42956983037541,4.79224735277305,-1.75900140578044,0.0786286988495477,2.56380099083292,5.3114653372661,0.482691842653077,0.629332325854211,-2.55663957138526,5.85206165357202,-0.436878440920854,0.662215372160691,3.561245322411,6.41486638451157,0.55515502723634,0.578809510723241,3.2155024321668,5.67355055527848,0.566753111801428,0.570903323139599,-0.916771990726371,3.46388190852275,-0.264666063952899,0.791275896018123,-1.23280148775229,3.39127465085388,-0.363521570699645,0.716228225945474,1.68384816136176,7.13060332566422,0.23614385549976,0.813329177836824,0.197553119173865,5.84524326844342,0.0337972450591391,0.973039967239639,1.47319577130637,6.48476781342186,0.227177874935972,0.820293241336158,5.5823492771498,5.49285987422514,1.01629195081866,0.309531730895422,0.15923829657556,5.28774964496385,0.0301145680615235,0.975976693061099,2.1731566955726,3.83525104597302,0.566626974224905,0.570989031323859
"app_year:US",0.00072590730563596,0.00135086764519096,0.53736375152678,0.591036485397398,7.02175592568085e-05,0.00122485838740261,0.0573270836685938,0.954286572446667,-0.0056729152684917,0.00154192168449891,-3.67912023387575,0.000236109232251043,0.00230659904361239,0.00158416838995477,1.4560314788747,0.145436714879855,0.00130242233145972,0.00169153434835824,0.769965051388886,0.441351212051753,0.00181885557888017,0.00141105344859055,1.28900544532665,0.197446338207013,0.000330097571877086,0.00147395138738282,0.223954178341808,0.822800652261987,-0.00154287574268649,0.00150092490416361,-1.0279499916395,0.30401516580625,-0.00535544073411893,0.00143741568601893,-3.72574251568895,0.000196546623881706,-0.000616142851992847,0.00163559916251328,-0.376707732624462,0.70640425776436,0.00019358323257488,0.00153349147657812,0.126236914604082,0.899548659590723,0.000310948515086873,0.00169712790652644,0.183220436062065,0.854631307099418,0.000253901511260791,0.00193686759852461,0.131088728756781,0.895709552222875,-0.000825353711464782,0.00145482070259066,-0.567323320320533,0.570515953317105,-0.00101016549628393,0.00195411602496114,-0.516942435034799,0.605215570863673,0.000305611947055995,0.00158980028294451,0.192232917766226,0.847566326674335,-0.000135807655217884,0.0011383724043327,-0.119299848363324,0.905041833888411,0.000560391292845001,0.00111019265390179,0.504769411755245,0.613739508242484,-0.000840184542448478,0.00137097767210981,-0.612836050900458,0.540008188532894,6.37008939632692e-05,0.00154673553818259,0.0411840889348915,0.967150520849861,0.0012362532010108,0.00184966545107723,0.668365838963374,0.503926039790179,-0.000638194223826852,0.00151445221088994,-0.421402682262142,0.673476293371861,0.00205626626423768,0.00109261189325543,1.8819731662549,0.0598884589188919,0.000786973895547647,0.000857101821075549,0.918180169726041,0.358561791042606,0.00194493029786626,0.00173989497166382,1.11784350753446,0.263678998304775,-0.000400786280677981,0.00146211774343363,-0.274113546927333,0.784006885392557,0.000998330326361559,0.0016537630026531,0.6036719437791,0.546084798893663,-0.00108365330335577,0.00149511445071248,-0.724796220676861,0.468605574483682,0.00141644011831022,0.00139424164558592,1.01592153899187,0.309708086701118,0.00131921452933232,0.00111427089110966,1.18392622463516,0.236489594580638
"app_year:JP",-0.000180445629167216,0.00170581367516958,-0.105782731017956,0.915758306874852,0.000267060441474549,0.00202337893109981,0.13198735905063,0.894998756053781,-0.000992756168300135,0.0019594784046739,-0.506643077020974,0.612424063410919,0.00452277331400387,0.00214993700402374,2.10367713358076,0.0354485142106321,0.0090487833660485,0.00248477403870807,3.64169265498013,0.000273155735502445,0.00213667744838864,0.00184320598102292,1.15921794437909,0.246413908786908,0.000456543036458166,0.00231350617383981,0.197338153500764,0.84356966931062,0.0011014442973164,0.00193084848823557,0.570445741355352,0.568396967922651,-0.00623921203561324,0.00174879430112729,-3.5677220766281,0.000362934691368392,0.00121534511677311,0.00207087858354089,0.586874154010061,0.557310510317953,-0.000224176060632765,0.00207630869720384,-0.107968560231271,0.914024274571055,-0.00466833798266373,0.00256369372780381,-1.82094215546678,0.0686658846615481,-0.000909229104607224,0.00268545603437532,-0.338575308241353,0.734941640983301,0.00105543030977359,0.00167828662168803,0.628873695431138,0.529455905824041,-0.000720879797396202,0.00286893298504898,-0.251271047860985,0.8016132406379,-0.00212679420132222,0.00211881565109677,-1.00376557074294,0.315532469055977,0.00309951425956543,0.00158940612152309,1.95010841948642,0.0512101280849106,0.00230872554526133,0.00157580797633977,1.46510588848773,0.142944902493816,-0.000662793536442812,0.00206738294076343,-0.320595436565836,0.748528262403689,-0.00106417637349786,0.00205909826260475,-0.516816702157614,0.6053033412824,-0.00233928195158426,0.00250854920555662,-0.932523845417335,0.351103732314984,-0.00689208471475336,0.00219430169197554,-3.14090115318116,0.00169255165701913,0.000218077201439813,0.00136532888046513,0.159725033697024,0.87310310528366,-0.000488502624281074,0.00119741427026241,-0.40796459204885,0.683314359136791,0.00551042585934203,0.00238414699421376,2.31127773275542,0.020851547548019,-0.00173780500209256,0.00199369499219243,-0.871650382279149,0.383434329176819,-0.000338814565559097,0.00238781179323984,-0.141893329498714,0.887169070504051,-0.00168877430393962,0.0021724305799854,-0.777366291700317,0.436973620369661,0.000318673213431473,0.00207022054379388,0.15393201192346,0.877668567007797,-8.46319937341743e-05,0.00143122900700993,-0.0591323913361598,0.952848646355058
"app_year:KR",-6.75902459716893e-05,0.00246007395287848,-0.0274748837906288,0.978081894146291,0.000387936791334505,0.00248866094528288,0.155881737152591,0.876131532618411,0.00158640528686786,0.00312488754066758,0.507667961237718,0.611705050518399,0.00152749204609685,0.0028750622452866,0.531290078536919,0.595237625011044,-0.00194828864105791,0.00331464397175923,-0.587782174392583,0.556700831545403,0.000231691940676502,0.00266504768408248,0.086937258969259,0.930724310641482,-0.00148610450420542,0.00295798200156732,-0.502404850137016,0.615401373217774,-0.00191995739186748,0.00293812118563706,-0.653464329944303,0.513482245867793,-0.00590447847154093,0.00233867963104055,-2.52470598929955,0.011605313198847,-0.00211227639768231,0.00381016573773518,-0.554379138094366,0.579340250098237,0.00219623041549892,0.00336348902549178,0.652961968614661,0.513806042067143,0.00624448824709521,0.00323288001680801,1.93155583090916,0.0534618170495879,-0.0120491710417224,0.00448108707584698,-2.68889464493277,0.0071888980246811,-0.00013716808487985,0.00244221252338246,-0.056165498934496,0.955211852735856,-0.00317046674192076,0.00387686700125069,-0.817790948437994,0.413509335994,-0.00123368730801812,0.00321006834807558,-0.384318081189054,0.700756451586477,0.000284352683755017,0.00237980370167279,0.119485772526172,0.904894547788513,-0.00151414701336398,0.00230454950302895,-0.657025163214712,0.511190165891792,0.00230405357190076,0.00305050207942352,0.755303065499361,0.45009707663634,0.00187087076364769,0.00310360433669168,0.602805822098432,0.54666086267336,0.000974746795080462,0.00418360093710031,0.232992297720458,0.815775406418386,0.00383634154998548,0.00315010272077348,1.21784649265135,0.223330637472287,0.000412236460925386,0.00184364847391941,0.223598189544785,0.823077654022803,0.00126793984000613,0.00165983218359616,0.763896406237307,0.444959289480922,0.0011386863435563,0.00321537192365009,0.354138298957237,0.723247798430481,0.000737286914550122,0.00270577195379137,0.272486716227886,0.785257265684848,-0.00186188247059907,0.00341303497721067,-0.545521063520042,0.585415660868109,0.00132343878907839,0.00306624996407062,0.431614775242085,0.666037066722188,0.0054739041728141,0.00288831775416534,1.89518766241006,0.0581160022612861,0.00159854582652623,0.00200195114100269,0.798493926143268,0.424615807302772
"app_year:FR",-0.000427259250609425,0.00227293892051252,-0.187976564945742,0.850901436574293,-0.000838403278199335,0.00256948975370792,-0.326291738268063,0.744215121797593,-0.000552851282081805,0.00308538591336456,-0.179183835541315,0.857799460850586,0.0024435041921923,0.00289468063555021,0.84413602045873,0.398627361363394,0.00115370728185812,0.00299020426047703,0.385828920487881,0.699637178438311,0.000969986998179372,0.0022629948739496,0.428629781421668,0.668208195640973,0.000393027331968535,0.00273783109432506,0.143554265558309,0.885857321862793,-0.000498623120391649,0.00248762089479238,-0.200441764030634,0.841141954350889,-0.0026390659059636,0.00259539259055804,-1.01682724824153,0.309276989111466,-0.00609113445235476,0.0040765903866435,-1.49417377627924,0.135183268162979,0.000354642814245847,0.0033958269164382,0.104434891109769,0.91682775732165,-0.00114006690851559,0.00319759611958588,-0.356538745319482,0.721449792171883,0.000489751096325196,0.00369181662692987,0.132658565095763,0.894467902280843,0.00252273040533735,0.00234676449988143,1.07498234503922,0.28242625122707,-0.00176806739858603,0.00339791617010555,-0.5203387341163,0.602846876315969,-0.00107024802126474,0.0031790391625277,-0.336657702704666,0.73638683310211,6.86281084816696e-05,0.00190278352119187,0.0360672182186454,0.971229972095868,0.00066343489872894,0.00267612126803265,0.247909131269176,0.804213275112965,-0.00215885771303367,0.00278961916589911,-0.773889762238516,0.439026751746756,0.0015215816944828,0.00267239199402693,0.569370697818169,0.569126105506497,0.00372765295914675,0.00394256834088306,0.945488482848169,0.344447966714089,-2.77597133580096e-05,0.00271332074803955,-0.0102309000430807,0.991837408444858,-0.000503533304144823,0.00196803505974479,-0.255855860723395,0.798070988836648,-0.00108347962818733,0.00160785861115374,-0.673864990784154,0.500423345455998,0.00134757839035942,0.00310035392094612,0.434653083073881,0.66383003120536,0.00067965138051086,0.00309205993971883,0.21980537045238,0.826030282336593,0.0030315241575086,0.00347793416176229,0.871645067591648,0.383437229193014,0.000104093092418103,0.0029868208041001,0.0348507993098253,0.972199883047622,-0.000632805958448032,0.0025043061639915,-0.252687138476484,0.800518722061975,-0.000177025229865328,0.0019142480816952,-0.0924776843493344,0.926321636017411
"app_year:DE",5.91872492889511e-05,0.00230973669344406,0.025625106730541,0.979557220280338,-0.00307361068015356,0.00259988774664607,-1.18220899503011,0.237170058237731,0.000534699449650871,0.00264314919045825,0.202296356021496,0.839691969518764,0.00214796474877039,0.0030184271573334,0.71161722208595,0.476729756203826,0.0111713302703036,0.00377595911099234,2.95854111284793,0.00310316966250469,0.00119485513772887,0.00277923337012555,0.429922564464202,0.667267550432304,0.000107097238830421,0.00287061756304091,0.0373080831836655,0.970240612954966,-0.000272916641131747,0.00291579706117929,-0.0935993264981777,0.925430598228292,-0.00527413996231135,0.00241339029956195,-2.18536552635877,0.0289009439380362,-0.000737215209208808,0.0030328377898505,-0.243077691683982,0.807953597245925,-0.000707243636826661,0.00288019454880955,-0.245554119640627,0.806035883837144,0.00135003955438815,0.00319507663527302,0.422537456373965,0.672648045527598,-5.57741044075799e-05,0.00334285132715787,-0.0166845901744005,0.986688800496738,-0.00161451926132301,0.00252107548033903,-0.640408934168798,0.521931453453488,-0.000308255553957274,0.00376599644560914,-0.0818523220638395,0.934766903637306,-0.00115233619377088,0.00282167984338356,-0.408386584492548,0.683004586838531,0.000311394432398317,0.00195174259994389,0.159546874883639,0.873243449490996,0.00419121731648375,0.00237756337546783,1.76282044034223,0.077982142328959,-0.00126890214543556,0.00263542565509354,-0.481479013829561,0.630193810199273,0.00126458924919452,0.00290367430575065,0.435513461923064,0.663205578088528,-0.00177203106040445,0.00318262382430221,-0.556783069011608,0.577696607977963,-0.0015943862356343,0.00281460685358947,-0.566468540215828,0.571096693025901,0.000451078028047282,0.00171844085998898,0.26249261091835,0.792950774993951,0.000609462392917681,0.00168260133160559,0.362214376911322,0.717204709184774,-0.000842028154968719,0.00353760821067649,-0.238021879423358,0.811872325978213,-9.27807381839987e-05,0.00289995668763167,-0.0319938358320002,0.974478040503225,-0.000734532048237767,0.003217471143468,-0.22829483637452,0.819424888906544,-0.00277336703611215,0.00272493519432789,-1.01777357563772,0.308826982109774,-7.69184828882708e-05,0.00262322129180017,-0.0293221479745942,0.976608647041382,-0.00108075094075297,0.00190265525910994,-0.568022470480829,0.570041158313411
